Se puede estar soltero y sin hijos y no estar solo. Pensadlo, pero hacedlo sentados en el water no vaya a ser que de semejante esfuerzo intelectual se os relajen los esfínteres.;1;0;0
Alomejor las características de cualquier otra persona...En forocoches hay demasiada represión shur, pero en todos los aspectos de la vida. Aquí todos los días hay 30 hilos del palo Cuando tienes 25 años y no tienes ahorros Soy muy viejo para estudiar con 31? , A los 35 cada vez deja más gente de trabajar, Las charos de 40 años sin hijos están locas, ¿A los 50 años un hombre es feliz soltero? ¿Os folláis a esta abuela jóven de 60 años?Así hasta el infinito, coño es que hasta aburre de pensarlo. Normal que la gente con un ánimo bajo o depresiones entre a FC y salga peor todavía, es lógicoEntras de bajón, y si con 30 años no eres independiente, con casa y coche propio, con mujer, y con todos los clichés habidos y por haber eres un puto fracasado de mierda que mejor se puede retirar.Como llegó un shur a decirme, que a mi edad (27 años), es una edad donde si no has encontrado ya un puesto de trabajo cotizado y muy bien pagado, ya puedes olvidarte de ganar dinero de verdad en el futurosin comentarios.Sobre lo que preguntas, no hay que cumplir ninguna característica más que la nombras en el título: Hay que no tener hijos ni pareja. Os diré un secreto, los adultos nos emparejamos, nos separamos, estamos solteros y comprometidos a épocas, tenemos hijos o no según depare nuestra vida y nuestros intereses. A los 25, 35, 45, 55, 65... Así qué dejad de meter a todo el mundo en un saco u otro.;1;1;0
No se pueden tener dos mejores amigos, la palabra de mejor deja de tener sentido.;1;0;0
Porque no te dedicas a vivir tu vida y deja que los demás hagan con la suya lo que les salga del cipote. Cada persona ha tenido unas circunstancias, pensamientos o valores que le llevan a donde está o cómo quiere estar, eso no nos da derecho a criticarlo, ni cuestionario porque no forme parte de los stándares que consideramos típicos o normales en la sociedad en que vivimos.;1;0;0
Simplemente hay gente que no se deja influenciar por la sociedad y vive su vida como quiere sin importarle lo que piensen los demás, al contrario que la mayoría de borregos que sigue un plan establecido por otros y se amarga por no cumplirlo.;1;0;0
Me pregunto yo las características de las personas que no paran de hacer preguntas del tipo del op para meterse en la vida de los demás:- Están en pareja, con la primera que les hizo caso.- Son el puto perro faldero o no están a gusto. Se justifican con que es que si no estoy en pareja me van a ver raro, y aguantan carros y carretas. Y su pareja lo sabe, así que se aprovecha.- Cuando ven a alguien soltero, lo primero es hablarle con condescendencia (como si estuvieran en una situación superior o algo) y luego hablarle de buscarle novia y así entra en un bucle cansino.- No entra en su cabeza la posibilidad de estar soltero porque no quieren estar por estar. Es un pensamiento muy de pueblerino.- Esto es extensibles a los que tienen hijos y hacen exactamente lo mismo con los solteros o con las parejas que no quieren tener hijos. Qué pesadez, que sí, que es lo mejor de tu vacua vida, pesado.;1;0;0
pues en mi caso,- en algunas cosas he ganado estabilidad emocional y en otras las he perdido porque la falta de abrazos y cariño pasa factura, por suerte aunque no sea lo mismo los amigos suplen muchas carencias emocionales.- soy bastante social y extrovertido- la estabilidad depende más de las otras personas que quieran desestabilizarte o invisibilizarte, basta con ignorar a las personas que te causan inestabilidad o ser cordial con ellas hasta un límite.- inmadurez...bueno ¿ alguna vez alguien alcanzó la madurez y la mantuvo ? ...creo que a lo que llaman madurez es algo con lo que se nace. personalmente yo asocio la madurez con algún tipo de perfeccionismo, psicopatía, falta de emociones, amor a la rutina, tampoco es algo que dure, la madurez es como la felicidad a veces actúas cómo una persona madura y a veces no.- misoginia ... bueno eso depende de las críticas que recibas por parte de los otros sectores , la misoginia al principio es un estado cuando más te discriminan por se hombre mayor soltero y se apartan o te miran cómo la peste aumenta , pero muchas veces te encuentras mujeres de todas las edades que son super amables contigo y que te ayudan en todo, entonces la misoginia desaparece. es un poco cómo una montaña rusa, hay que saber surfear las olas.la clave: evitar generalizar lo más posible y llevar las conversaciones con sentido del humor. la química es súper importante. por mucho que intentes llevarte bien con alguien que te aprecia y te cae bien pero su manera de ser te saca de quicio, de momento la solución que encontrado es ser coordial y apartarme hasta que mis emociones se calmen y ya no esté en mi cabeza en esa persona.muchas veces forzamos relaciones que no funcionan por tema de química, no todo es lógica o razonamiento;1;0;0
Te como la polla chaval, ole tus huevos.A mis 32 años solo he conseguido la estavilidad laboral, el resto nada, pero no renuncio a ello, ya llegara joder.;1;0;0
Pues depende, habra de todo En mi caso: no me gustan los crios y valoro mucho mi tiempo libre.;1;0;0
Y bien que se pasa.Yo con 41 ya es que no quiero ni citas esporádicas. Para mí no hay nada peor que vivir con obligaciones. Que si mañana tengo que ir a no sé dónde, que si a Fulanita le tengo que dedicar más atención, que si no puedo dedicarle tanto tiempo a mis cosas...;1;0;0
Vaya mierda de vida que llevan esos que conoces.;1;1;0
Yo no cumplo con la edad, pero voy por el mismo camino. A groso modo, no me gusta tener que dar explicaciones a nadie de lo que hago o quiero hacer. Voy donde me da la gana, hago lo que me da la gana y disfruto de la vida a mi manera sin tener que comerme la cabeza por lo que piensa mi pareja o si quiere o no apuntarse, si me la encuentro luego con mala cara por algo que he hecho o deje de hacer, o que no haya un polvo cuando voy como una cabra montesa porque le duele la cabeza.;1;1;1
Que va. Han estado con tías, simplemente consideran que el precio que se paga no merece la pena. Y les entiendo. Yo tenía decidido ese camino para mí, si no se hubiese cruzado mi mujer en medio estaría igual.;1;0;0
Id montando residencias de mayores porque en unos años os vais a forrar.;1;0;0
No se, yo he conocido mujeres maravillosas. El problema es que estan todas cogidas y ya ni tengo en cuenta las que estan en edad reproductiva -30. De todos modos es dificil pero no imposible.;1;0;0
La auténtica salud... no hay más;1;0;0
Soy yo, tal cual los describes, 35 tambien, de vez en cuando me follo alguna veinteañera y ya esta.;1;1;1
Ser buenos y respetuosos con las mujeres Valorarlas por todo su ser y no sólo como un trozo de carne Tener unos valores basados en la lealtad y rectitud;1;0;0
Pues no sé. A veces pienso que era mejor estar solo, pero veo a mis hijas y se me pasa. Lo que merece la pena son ellas, el matrimonio es una mierda.;1;0;0
Yo voy camino de ello. Aunque tengo pareja.Mi perfil es el de alguien que quiere vivir tranquilo, sin ningún tipo de complicación ni responsabilidad que no sean más que las de cuidar de mi mismo. Emocional, física y económicamente.Cada vez me da mas pereza tener que lidiar con las emociones y las voluntades de otra persona.;1;0;0
Estado de salud plena con pleno conocimiento y sabiduria ancestral, no con instintos de primates de las cavernas sin personalidad.;1;0;0
Tengo un primo en la misma situación, toda la familia sabe que es gay pero hasta que el padre no estire la pata no sale del armario. Lo triste es que el padre también sabe que es gay pero no lo acepta.;1;0;0
Claro que las hay, qué duda cabe, dímelo a mí que llevo 25 años con la mía y cada día agradezco al universo que se cruzara en mi camino, pero el que pilla una de esas no la suelta.;1;0;0
picaflores;1;0;0
Jajajaj JsjsPermíteme la risa shurmano.... Hablas de estos colegas de 35 como si tuvieran 55...;1;0;0
45 años, divorciado hace cuatro años depués de 14 años, afortunadamente sin hijos en común. Vivo en el extranjero con buen trabajo y lo he intentado con alguna chavala, pero me da una pereza increíble volver a pasar por lo mismo.La verdad es que te vas acomodando y acostumbrando a estar solo y no quieres complicaciones, a pesar de que muchas veces echo en falta no haber tenido familia.;1;0;0
Lo suscribo, yo soy uno de ellos Lo malo....Con los años el estómago y los recuerdos son tu peor enemigo. Las mentes se convierten en algo que hay que coger con pinzas;1;0;0
Si si vamos, esto era un lo sabe toda la familia.Pasa que al chico al final le dio un cancer y a tomar por culo, una pena.Luego tenía un compañero de 40 años que simplemente te decía que cuando había tenido pareja no había sido feliz y que veía a sus amigos con pareja que no lo eran, por lo que había decidido no tenerla simplemente.;1;0;0
Me queda mucho para llegar a esa edad pero soporto más bien poco a la gente, sobretodo si es de manera constante, hacer algún plan con colegas de vez en cuando es bien. Bastante me quemo en el trabajo ya.Por tema parejas a mi corta edad he visto y vivido ya bastantes cosas que dejan mucho que desear pero mucho. Tema comportamientos de mierda, manipulaciones, cuernos, toxicidad. Es el pan de cada día.Creo que lo importante es saber estar agusto con uno mismo independientemente de las circunstancias.En el momento en que consigues convertirte en alguien independiente emocionalmente el nivel de felicidad y paz mental se dispara al cielo, eso no hay matrimonio ni millones que lo compre.;1;0;0
Yo por desgracia solte una. Llamame tonto, me lo merezco.;1;0;0
Igual no han renunciado al sexo entre ellos...;1;0;0
Mejor con 45 divorciado/cornudo con hijos que no te ven mas que cuando dicte un juez.;1;1;0
Tengo un colega de 30, es un tío normal pero su problema (y digo problema porque él se lamenta de que no liga ni conoce tías) es que vive en un pueblo de interior de 3K habitantes, donde apenas hay gente de ese rango de edad, y todas sus actividades, trabajo y hobbies las desarrolla en el pueblo o aledaños.Si no se mueve por otros sitios o hace cosas diferentes, seguramente llegue a los 45 igual que está.;1;0;0
Y el +45¿;1;0;0
Te cuento mi punto de vista:Las mujeres son todas iguales. Ya puede ser la panadera de tu barrio o la directiva de Nestlé que gana 100k al año. En el fondo, todas están cortadas por el mismo patrón y a largo plazo no te quepa la menor duda de que representarán un problema en tu vida.Me gusta la soledad. Con los años me he cansado de conversaciones vacías y comportamientos estúpidos y ridículos de la gente que me rodea. Al final, en la vida vas a conocer a pocas personas interesantes si es que conoces a alguna.Soy feliz de casa al trabajo y del trabajo a casa, sin comeduras de cabeza, sin tener que pensar en fechas ni chorradas. Prefiero la libertad a la compañía, por muy viejo que sea. Si necesito sexo, que cada vez menos, me voy a una puta de las caras.Cuando fallezca mi padre, voy a heredar un patrimonio importante (1% de la población española) y quiero pasar los años que me quedan leyendo libros tranquilamente en la piscina de mi casa sin tener que escuchar una voz femenina con sus neuras y achaques. Amén de que hoy en día es muy peligroso compartir nada con una mujer.Cuando veo a los CharoPacos medios empujando el carrito con este calor se me ponen los pelos como escarpias. Esclavos que han engendrado a más esclavos que trabajarán toda su vida para el Estado. Es terrorífico.;1;1;1
Que cada uno haga lo que le salga de los cojones, a mi me parece más raro el que tiene pareja a esa edad desde hace 20 años, no tiene hijos y buscan gente para hacer cualquier plan, incluso irse de vacaciones porque los 2 solos se aburren y no se soportan. No hay pocos de estos tampoco.;1;1;0
Algunos preferimos estar solos q con una Charo loca entrada en carnes;1;0;0
Terrorífico es leerte, una vida metido en casa, follando con putas y esperando a que se muera tu padre.Eres todo un triunfador;1;0;0
Yo soy de esos.Soy sociable, no soy Cavill pero me salen pretendientas. Lo que pasa que se está muy bien a tu bola. Es difícil (no imposible) que alguna me lo mejore. Ya he convivido con pareja varios años.;1;0;0
+1 El que se muere por casarse y tener hijos, en la mayoría de los casos es porque no ha vivido solo en su vida. El que lo prueba, rara es la vez que quiere dejar ese privilegio.Eso está quedando ya como algo primitivo y las futuras generaciones tendrán muchísimo trabajo para solucionarlo, ya que la cosa irá a más. Hoy hay infinidad de ocio y 745823 opciones para no aburrirse. La gente ya no necesita esa compañía de antaño para pasarlo bien. Que suena frívolo? Sí, pero es la realidad. Nadie va a estar pensando en qué será de ellos cuando tengan +80 años. Sería muy poco inteligente tirar toda tu vida por la borda, simplemente por tener una bonita vejez.Yo si me muero a los 70 años, ya me iré contento. Lo que no haya hecho antes, ya no lo voy a hacer, excepto ir mucho más al médico y sufrir dolores por el deterioro del cuerpo.;1;0;0
Conozco a varios desde el típico gordo comedoritos, hasta el adicto al trabajo y el último perfil el follador vividor;1;1;0
O vividores, o casapapis con alguna tara... Tipo friki gordo, vírgenes, etc.;1;1;0
Mejor eso que un amigo mío que es incapaz de estar solo, así ha tragado con cada penca que para qué, bueno y así sigue...;1;1;0
43 años here... Genre que no aguantamos que una tia nos diga cómo vivir y nos ponga reglas como si fuera tu madre (si tóxicas todos mis noviazgos de años con futura previsión de casamiento y el más corto fueron 2 años de convivencia y el más largo 5...) El amor se acaba y luego solo queda una tia que como no sea tu amiga o como se suele decir tu compañera de vidaESTAS JODIDOInsisto a mi no me manda una tia... Ya me mandó mi madre desde que nací a los 18... Y si tengo que morir sin mujer me jodo y me aguanto pero mi libertad es sagrada;1;1;1
Así es. Lo que ocurre es que los hombres hemos nacido para ser esclavos, va en nuestros genes. Hay que hacer una labor de introspección muy profunda en tu propio ser para ser capaz de cortar con eso y conseguir ser libre. La mayoría de hombres ni son capaces de hacerlo por eso cuando se divorcian tardan muy poco en volver a caer y los que hay solteros están deseando encontrar algo porque sienten un vacío grande e imposible de llenar.No solo es el sexo, que también, sino que salimos de las faldas de la madre para ir a meternos bajo las faldas de la charo de turno. No somos capaces, en una gran mayoría, de vivir una vida plena por nuestra cuenta sin que haya una mujer validando todo lo que hacemos. Esa es nuestra desgracia.;1;1;1
Lo tipico q pruebas hacer cualquier cosa por una vagina pero solo fracasas pq tienes una tara psicologica y encima eres feo. Y ya.Hay otras razones pero esa es la principal.;1;1;1
Es lo que pasa cuando no eres guapo, ni el gracioso y sobretodo, no quieres una Charo que te mangonee la vida y luego diga que la casa se la queda ella.;1;1;1
Me va a pasar. Soltero desde los 23.;1;0;0
Tíos con dinero y éxito profesional que les permite no tener que soportar a una puta Charo y a unas larvas a cambio de meterla una vez a la semana en caliente.;1;0;0
No sé, pero en mi caso no apetece nada de nada,  no les achacó nada a las mujeres .Se me acercan ellas , pero yo no sigo al trapo, pero soy consciente que soy yo el que no quiere nada .;1;0;0
+1000Aunque sea para estar en casa rascándote los huevos. Pero cada día que pasa, el precio de mi libertad es altísimo. De hecho, ya no se negocia.;1;0;0
Por qué han renunciado al sexo shur?;1;0;0
Demoledor;1;0;0
Calvos y puteros básicamente;1;1;1
Si eres buen amigo, comparte a tu novia, así no crearás hilos de mierda pensando en la vida de los demás, cuando la tuya ya la tienes tan viciada que te metes en la de los demas;1;1;0
Personas que no están dispuestos a que les roben.;1;1;1
En mi trabajo hay uno así (no voy a dar más datos), está calvo, es MUY irascible, insoportable cuando se enfada y tiene la mecha muy corta , súper estricto, parece que siempre está enfadado, padece dolores de cabeza crónicos y siempre le duele algo en el cuerpo (piernas, hombros...) aparte de la cabeza.;1;0;0
Pregunta a zombicat;1;0;0
Es muy diferente estar sólo a los 35 que con 45+;1;0;0
Tal cual, como si vivir en pareja fuera una bendición..mes ge que el op es un pre pub, de esos que se echan su primera novia a los 15 y se creen que ya será así de color d rosa para toda la vida, nos ha jodido;1;0;0
Pues hay dos perfiles El que lo está porque es muy independiente y se agobia convivieneo con alguien las 24h.El que lo está porque las cosas le han ido mal (divorcios, viudos) o porque son asociales y raritos que no han encontrado a nadie que quiera estar con ellos.Los segundos lo suelen llevar muy mal.;1;0;0
45 por aquí y no me apetece estar con mujeres.De nunca me ha gustado estar en pareja, muy pocas mujeres encajan con mis gustos y esas pocas o estan cogidas o han pasado de mi.Estoy agustisimo solo, tengo hijos y familia y con eso me sobra.;1;0;0
Algunos una inteligencia muy superior a la media, otros mala suerte, la mayoría muy poco dinero.Vayan cerrando.;1;0;0
41 años y no he ido de putas en mi vida.;1;0;0
Me refiero al sexo en pareja, a la masturbación supongo que no.;1;0;0
Por qué piensas que mejor estar solo a veces estando casado shur?;1;0;0
Joder por qué no son felices con pareja shur?Hay alternativa a la vida en pareja que no sea la soledad?;1;0;0
Es que la soledad en si misma no es mala.Yo me divorcié después de 14 años con mi ex-pareja.Estuve un año más o menos hasta que volví a tener pareja. Durante ese año disfruté de mi vida un montón e hice un montón de cosas.Ahora tengo chica, estoy guay con ella... pero me preocupa 0 quedarme sin pareja y de hecho la gente a la que le preocupa al final acaba tragando con un montón de mierdas por no estar solo y ese tipo de dependencia es una putada grandísima.;1;0;0
Terroríficos son tu narcisismo pasivo/agresivo y el deseo de la muerte de tu padre para pillar algo material que llene tu vacío. Me ha dado mucha tristeza leer tu comentario, y eso sin conocerte de nada.;1;0;0
- divorciados y arruinados por pasar paga a la ex fulana y a unos crios que ve poco- divorciados a estrenar que tuvieron cabeza de no preñar a una fulana tds lcs… pero con depresion porque sólo tienen una oportunidad más para ser padres en cuestión de muy poco tiempo- raritos o homos que se dieron contra el muro buscando algo mas estable en un ambiente nada estable;1;1;1
Puede ser triste o puedes entender más o menos el comentario de la casa (no ha dicho en ningún momento que quiera que se muera, ojo).Pero la durísima realidad es que no le falta razón.;1;0;0
Amén shurmano.;1;0;0
